address,active_in_days_percentage,active_out_days_percentage,frequency_days_in,frequency_days_out,frequency_stddev_days_in,frequency_stddev_days_out,is_positive,life_days,pearson_in_out_amount,pearson_in_out_count,percentage_in_internal_volume,percentage_in_txs_count,percentage_out_internal_volume,percentage_out_txs_count,ratio_median_in_amount,ratio_median_out_amount,ratio_out_in_uniq_addresses,ratio_pay_more_than_once,ratio_pay_no_withdraw,ratio_stddev_in_amount,ratio_stddev_out_amount,ratio_txncnt_outflow_inflow,ratio_txnvol_outflow_inflow,stddev_in,stddev_out,users,xbc_add_callvalue_mul_minus,xbc_big_round_number,xbc_div_add_mul_number,xbc_div_balance_address_10,xbc_having_blocknumber,xbc_having_div,xbc_having_timestamp,xbc_just_balance_address,xbc_just_callvalue,xbc_loc_per_function,xbc_mul_div_add_timestamp,xbc_non_withdrawals,xbc_payables,xbc_regular,xbc_weird,xbc_withdrawals
0xd9ae43ffd25ce6016219dfab55aa802e42dd80fc,0.07633587786259542,0.06870229007633588,2.071494341563786,0.0,4.94471729060475,0.0,0,131,0.0,0.0,0.0,0.0,0.414695575625,1.0,0.7818982623851571,0.7021810988967916,0.1111111111111111,0.5555555555555556,1.0,1.3401317476604027,1.245866511300685,0.8888888888888888,1.0,0.9637376013204001,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0xc070449d1f9d64a03ce94f0dc228645f6cc6a9ba,0.31376518218623484,0.31376518218623484,1.0635210075667063,0.0,1.5040458327695354,0.0,0,494,0.0,0.0,0.0,0.0,0.20906213515885702,1.0,0.9611969771674438,0.961196977167444,0.3333333333333333,0.3333333333333333,1.0,0.4177764737245565,0.41777647372455684,1.0,0.9999999999999998,1.3186148429714906,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.5,1.25,0.0,1.25
0x56e0dc284a913f7c1198c83f7c69bfec36d31eed,0.3,0.3,0.0,0.0,0.0,0.0,0,20,0.0,0.0,0.0,0.0,0.010454545454545454,1.0,0.9565217391304348,0.9565217391304348,0.09090909090909091,0.0,1.0,0.13749033305080008,0.13749033305080008,1.0,1.0,0.13749033305080063,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x400b224138937c825795a101d10324db1170c180,0.1262135922330097,0.11650485436893204,4.977465137485971,0.0,3.13131802207486,0.0,0,206,0.0,0.0,0.0,0.0,0.08508556416666667,1.0,0.681426084554946,0.9443747689397018,0.3333333333333333,1.0,1.0,0.4639082015676642,0.4166998871320711,0.9230769230769231,0.9999999968539847,0.22688731443984028,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5d107df53c9aa114be39e3e89c41d7fccea7251f,0.05102040816326531,0.05102040816326531,17.95565663580247,0.0,23.10949886429258,0.0,0,196,0.0,0.0,0.0,0.0,0.11116437163973569,1.0,1.123205602282815,1.123205602282815,0.2,0.6,1.0,0.6701325350029886,0.670132535002989,1.0,1.0,0.5173211791196748,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9e5fa9927ac3c06046ae6c40e032b8d26195ed7f,0.75,0.75,0.4350027006172839,0.0,0.8651486392561997,0.0,0,4,0.0,0.0,0.0,0.0,0.05590909090909091,1.0,0.17886178861788615,0.17886178861788615,0.2,0.4,1.0,2.282413719466038,2.282413719466038,1.0,1.0,1.4384133561020478,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4736842105263157,10.736842105263158,0.0,0.0,0.10526315789473684,1.4736842105263157,0.0,1.4736842105263157
0x68f10cc19600aeccd5bf196c2bb8c1e4d89815ae,0.07741935483870968,0.07741935483870968,12.977090084876542,0.0,0.0,0.0,0,155,0.0,0.0,0.0,0.0,0.27756771063802127,1.0,1.078349015004726,1.078349015004726,1.0,1.0,1.0,0.2604668200557937,0.2604668200557937,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.5,1.25,0.0,1.25
0x34d496f481339f3ad4bafddbd86ae4bb3b5be4a5,0.27586206896551724,0.27586206896551724,6.268782242063493,0.0,6.194520640118418,0.0,0,29,0.0,0.0,0.0,0.0,26.664697279090912,1.0,0.19515372762474553,0.1951537276247455,0.3333333333333333,1.0,1.0,1.91086733428172,1.9108673342817197,1.0,1.0000000000000002,1.0816101878869613,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333
0xb7312590ec38826b06fe2dbf340c0fd22053695a,0.1691919191919192,0.16666666666666666,5.941696932022453,0.0,0.5371477273690769,0.0,0,396,0.0,0.0,0.0,0.0,0.19841625742424243,1.0,1.0242709358945001,1.0090244499064862,0.5,1.0,1.0,0.1400244252835434,0.07619394478835675,0.9850746268656716,0.9999999999408454,0.19876521012560502,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x2e466a26e68761be607d1b6338aa4098e9cc29ca,0.13145539906103287,0.13145539906103287,7.641046626984126,0.0,0.0,0.0,0,213,0.0,0.0,0.0,0.0,24.92142857142857,1.0,0.26483233018056745,0.26483233018056745,1.0,1.0,1.0,1.464951786392677,1.464951786392677,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
